@relation 'flight_data_new-weka.filters.unsupervised.attribute.Remove-R9-10,12-32,34-42-weka.filters.unsupervised.attribute.NumericToNominal-R8-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute DEP_DELAY numeric
@attribute TAXI_OUT numeric
@attribute TAXI_IN numeric
@attribute ACTUAL_ELAPSED_TIME numeric
@attribute DISTANCE numeric
@attribute WHEELS_OFF_elapse numeric
@attribute WHEELS_ON_elapse numeric
@attribute FLIGHT_STATUS {0,1}
@attribute OP_CARRIER_Delta_Airlines numeric
@attribute MONTH_Nov numeric

@data
109,38,3,158,780,38,3,1,0,0
77,12,7,41,83,12,7,1,0,0
47,13,10,63,214,13,10,1,1,0
46,24,6,258,2182,24,6,1,1,0
-4,12,51,145,581,12,51,1,0,0
36,11,7,87,447,11,7,1,1,0
113,24,7,109,448,24,7,1,0,0
53,15,6,229,1747,15,6,1,1,0
0,47,8,125,406,47,8,1,1,0
17,16,8,123,554,16,8,1,1,1
33,108,7,237,762,108,7,1,1,1
-2,15,8,232,1587,15,8,1,1,0
8,17,8,109,366,17,8,1,1,0
22,23,11,262,1892,23,11,1,1,0
20,9,7,87,425,9,7,1,0,0
0,46,8,145,594,46,8,1,1,0
22,29,11,91,302,29,11,1,0,0
17,15,11,73,259,15,11,1,1,0
57,11,11,89,404,11,11,1,1,0
59,12,11,100,551,12,11,1,0,0
25,21,11,127,731,21,11,1,1,0
21,20,9,67,192,20,9,1,0,0
12,51,17,101,134,51,17,1,0,0
45,11,7,105,594,11,7,1,0,0
4,25,5,150,666,25,5,1,1,0
0,42,6,111,366,42,6,1,1,0
30,23,10,146,746,23,10,1,1,1
23,8,8,90,331,8,8,1,0,0
24,9,13,115,696,9,13,1,0,1
1,17,5,181,765,17,5,1,1,0
25,13,8,84,425,13,8,1,0,0
516,15,6,64,238,15,6,1,0,0
60,29,7,141,606,29,7,1,1,1
-2,31,9,182,946,31,9,1,1,0
452,11,5,89,515,11,5,1,1,0
89,11,6,121,731,11,6,1,1,0
360,13,12,123,813,13,12,1,0,0
-9,11,76,173,577,11,76,1,0,0
11,30,13,302,2139,30,13,1,0,0
0,59,46,175,534,59,46,1,0,0
-4,66,17,113,147,66,17,1,0,0
33,59,4,156,666,59,4,1,1,0
-4,42,4,115,453,42,4,1,1,0
12,11,7,154,669,11,7,1,1,0
179,80,6,158,534,80,6,1,0,0
0,31,15,261,1919,31,15,1,1,0
59,10,11,82,366,10,11,1,1,1
26,32,6,260,1947,32,6,1,1,0
-1,25,8,142,581,25,8,1,0,1
47,13,9,263,1947,13,9,1,0,0
-3,85,13,221,731,85,13,1,0,0
4,54,4,150,689,54,4,1,1,0
23,23,11,113,515,23,11,1,0,0
28,19,4,114,577,19,4,1,1,1
38,10,7,111,689,10,7,1,1,0
38,13,5,111,666,13,5,1,1,0
40,60,13,120,271,60,13,1,1,0
70,20,26,186,731,20,26,1,1,0
39,13,8,120,534,13,8,1,0,0
220,7,5,92,554,7,5,1,0,0
-3,41,6,142,432,41,6,1,1,0
327,34,4,143,746,34,4,1,1,0
22,17,9,173,946,17,9,1,0,0
59,10,8,55,145,10,8,1,0,0
84,12,11,117,692,12,11,1,1,0
45,19,11,107,581,19,11,1,1,0
20,109,12,216,666,109,12,1,1,0
87,33,37,187,746,33,37,1,1,0
43,12,13,144,841,12,13,1,0,1
617,10,4,44,152,10,4,1,1,0
290,13,5,115,821,13,5,1,1,0
1,45,7,119,404,45,7,1,1,0
138,12,9,104,515,12,9,1,1,1
41,11,7,93,545,11,7,1,0,0
58,10,7,55,214,10,7,1,1,0
19,33,12,200,946,33,12,1,0,0
481,19,6,86,363,19,6,1,1,1
22,12,8,272,1892,12,8,1,0,0
256,10,6,115,707,10,6,1,1,1
60,11,8,64,271,11,8,1,1,0
34,8,14,135,794,8,14,1,1,0
158,18,8,86,404,18,8,1,0,1
777,23,8,131,760,23,8,1,1,0
31,19,6,89,321,19,6,1,1,0
30,12,5,83,321,12,5,1,1,0
61,21,10,74,250,21,10,1,1,0
142,16,7,51,106,16,7,1,0,0
89,18,8,109,534,18,8,1,0,0
370,8,5,41,153,8,5,1,0,0
-8,26,14,103,341,26,14,1,1,0
22,17,9,120,731,17,9,1,0,0
47,10,9,210,1599,10,9,1,1,0
8,33,12,91,208,33,12,1,0,0
-5,20,45,185,760,20,45,1,0,0
-10,40,10,342,2139,40,10,1,1,0
-7,22,36,152,696,22,36,1,1,0
24,13,15,123,712,13,15,1,1,0
-4,53,9,152,581,53,9,1,1,0
45,13,12,120,761,13,12,1,1,0
44,9,8,111,669,9,8,1,1,0
8,37,7,177,762,37,7,1,0,0
176,89,30,230,746,89,30,1,0,0
-9,57,10,101,170,57,10,1,0,0
72,8,10,81,406,8,10,1,0,1
0,117,5,184,404,117,5,1,1,0
48,8,5,125,794,8,5,1,1,0
53,10,7,106,669,10,7,1,1,0
231,15,14,61,134,15,14,1,1,0
31,23,5,124,731,23,5,1,0,0
-4,14,9,164,444,14,9,1,1,0
98,11,9,45,106,11,9,1,0,0
147,14,11,73,223,14,11,1,1,0
190,8,4,113,813,8,4,1,0,0
-4,24,38,193,907,24,38,1,1,1
106,19,38,156,591,19,38,1,0,0
30,12,7,120,554,12,7,1,0,0
-3,31,10,120,373,31,10,1,1,1
56,11,4,121,666,11,4,1,1,0
70,20,8,137,762,20,8,1,0,0
474,15,12,100,551,15,12,1,0,1
70,12,9,145,946,12,9,1,1,0
73,27,8,137,721,27,8,1,0,0
157,14,9,102,481,14,9,1,1,1
50,35,12,133,547,35,12,1,1,0
247,10,5,118,746,10,5,1,0,0
92,17,7,59,106,17,7,1,0,0
31,15,7,52,147,15,7,1,0,0
9,24,7,176,946,24,7,1,1,0
44,21,8,119,377,21,8,1,0,1
23,19,9,71,223,19,9,1,1,0
-4,50,6,141,633,50,6,1,0,0
59,9,9,91,270,9,9,1,1,0
7,82,13,164,377,82,13,1,0,0
-8,12,8,172,821,12,8,1,1,0
39,28,12,274,1892,28,12,1,1,0
90,31,26,104,226,31,26,1,0,0
41,16,10,202,1587,16,10,1,0,1
-6,44,11,106,227,44,11,1,0,0
8,47,8,144,594,47,8,1,1,0
410,11,4,51,134,11,4,1,1,0
158,14,11,127,633,14,11,1,0,0
55,14,4,70,356,14,4,1,1,0
11,36,4,105,425,36,4,1,1,1
4,20,8,139,432,20,8,1,0,1
42,50,6,145,606,50,6,1,1,0
138,20,10,81,134,20,10,1,1,0
1,47,7,175,762,47,7,1,1,0
156,11,6,100,591,11,6,1,1,0
38,27,14,140,721,27,14,1,1,0
48,24,11,89,356,24,11,1,1,0
26,21,9,114,606,21,9,1,1,0
15,9,4,126,669,9,4,1,1,1
22,21,11,73,226,21,11,1,0,0
80,33,8,118,448,33,8,1,0,0
34,7,5,91,547,7,5,1,0,0
12,23,14,106,432,23,14,1,0,0
120,11,8,96,528,11,8,1,1,0
1,50,8,175,762,50,8,1,1,0
6,24,6,272,2092,24,6,1,1,1
49,28,17,139,666,28,17,1,0,0
117,31,5,172,946,31,5,1,0,0
-8,24,12,121,366,24,12,1,1,0
11,53,8,180,760,53,8,1,0,0
34,12,11,111,577,12,11,1,0,0
-3,14,29,152,821,14,29,1,1,1
0,27,9,160,780,27,9,1,0,1
55,13,7,124,746,13,7,1,1,0
-4,75,7,192,762,75,7,1,1,0
-4,53,7,130,363,53,7,1,0,1
-2,21,10,252,1747,21,10,1,1,1
17,65,12,144,406,65,12,1,0,0
115,18,23,160,780,18,23,1,0,0
130,14,9,59,152,14,9,1,0,0
51,13,9,268,2092,13,9,1,1,0
-6,76,8,180,547,76,8,1,0,1
2,58,10,156,581,58,10,1,1,0
34,42,9,176,762,42,9,1,1,0
4,36,16,155,689,36,16,1,0,0
14,67,11,180,404,67,11,1,0,1
62,14,6,108,594,14,6,1,0,0
53,15,6,121,746,15,6,1,0,0
24,15,8,178,946,15,8,1,1,0
46,21,4,111,721,21,4,1,0,0
218,16,10,87,373,16,10,1,0,0
79,7,12,61,240,7,12,1,1,1
75,13,5,69,306,13,5,1,1,0
1,20,71,218,946,20,71,1,0,0
59,16,10,112,594,16,10,1,1,0
40,32,10,96,259,32,10,1,1,1
55,19,6,185,946,19,6,1,1,1
20,15,18,114,581,15,18,1,0,1
72,14,22,97,356,14,22,1,0,0
31,14,19,117,581,14,19,1,0,0
32,18,8,88,356,18,8,1,1,0
43,29,19,147,646,29,19,1,0,1
109,27,9,145,774,27,9,1,0,0
66,15,10,76,300,15,10,1,0,0
80,11,40,183,946,11,40,1,0,0
530,15,7,195,1590,15,7,1,1,1
1,27,7,137,633,27,7,1,0,0
93,16,17,87,250,16,17,1,1,0
36,9,11,112,731,9,11,1,0,0
57,24,9,160,907,24,9,1,1,0
31,19,8,82,332,19,8,1,1,0
-2,79,5,175,547,79,5,1,1,0
59,74,6,218,762,74,6,1,1,0
23,29,20,107,302,29,20,1,0,0
61,12,4,147,946,12,4,1,0,0
13,92,8,187,581,92,8,1,0,0
40,28,9,81,241,28,9,1,0,0
48,11,12,58,143,11,12,1,0,0
25,35,6,286,2139,35,6,1,1,0
70,11,7,93,534,11,7,1,0,0
206,23,4,134,760,23,4,1,1,0
32,47,8,139,594,47,8,1,1,0
-6,45,12,88,147,45,12,1,0,0
6,18,12,111,579,18,12,1,0,0
26,8,8,105,696,8,8,1,0,0
125,9,8,72,300,9,8,1,0,0
163,15,11,238,1547,15,11,1,0,0
119,31,11,130,689,31,11,1,0,0
281,14,5,103,581,14,5,1,1,0
26,6,28,120,591,6,28,1,0,0
51,8,6,81,448,8,6,1,0,0
57,13,10,92,373,13,10,1,0,0
131,18,11,74,208,18,11,1,0,1
799,20,12,78,302,20,12,1,0,1
119,25,7,108,577,25,7,1,0,0
37,20,9,112,350,20,9,1,1,0
235,18,7,125,666,18,7,1,1,0
88,15,6,100,481,15,6,1,1,0
253,13,4,73,321,13,4,1,1,0
79,20,13,114,551,20,13,1,0,0
16,54,5,98,214,54,5,1,1,0
-4,27,18,113,406,27,18,1,1,0
56,10,13,147,696,10,13,1,1,0
7,42,6,277,1947,42,6,1,1,0
-5,52,9,154,731,52,9,1,0,0
0,9,13,124,554,9,13,1,1,1
19,9,11,97,547,9,11,1,1,0
115,11,11,100,533,11,11,1,0,0
39,49,11,184,692,49,11,1,1,1
27,11,5,95,481,11,5,1,1,0
26,10,12,112,533,10,12,1,0,1
16,13,12,133,606,13,12,1,0,1
68,17,7,134,760,17,7,1,1,1
27,17,6,183,1269,17,6,1,1,0
48,11,6,47,106,11,6,1,1,0
10,22,12,89,300,22,12,1,0,0
76,16,4,86,406,16,4,1,1,0
112,12,5,252,1800,12,5,1,1,0
45,19,11,229,1747,19,11,1,1,0
8,27,6,106,432,27,6,1,1,0
131,12,4,245,2139,12,4,1,1,0
95,69,5,235,1027,69,5,1,1,1
74,9,11,82,406,9,11,1,0,0
43,15,7,94,356,15,7,1,1,0
368,20,9,90,406,20,9,1,1,0
4,17,31,156,731,17,31,1,0,0
86,11,5,65,332,11,5,1,1,0
174,13,6,136,762,13,6,1,1,0
95,53,12,146,547,53,12,1,1,0
25,36,5,74,164,36,5,1,1,0
105,11,8,229,1892,11,8,1,1,1
31,12,10,67,271,12,10,1,1,0
7,25,7,111,484,25,7,1,1,1
15,11,7,121,669,11,7,1,1,0
138,42,7,216,1587,42,7,1,0,0
55,10,10,76,352,10,10,1,0,0
25,20,12,62,143,20,12,1,0,0
15,48,8,278,1892,48,8,1,1,0
3,97,7,197,547,97,7,1,0,1
77,15,10,145,946,15,10,1,0,0
24,8,52,145,577,8,52,1,0,0
23,15,7,122,731,15,7,1,1,0
21,10,4,86,432,10,4,1,1,0
44,9,8,236,1947,9,8,1,0,0
7,38,8,92,238,38,8,1,0,1
41,11,9,67,259,11,9,1,1,1
63,13,13,126,594,13,13,1,0,0
9,26,36,146,581,26,36,1,1,0
48,14,28,101,404,14,28,1,0,0
30,14,8,105,594,14,8,1,1,0
21,9,12,98,448,9,12,1,0,0
17,24,17,268,1947,24,17,1,1,0
80,11,11,116,696,11,11,1,1,0
21,21,12,109,503,21,12,1,0,0
-1,31,7,141,547,31,7,1,0,0
-7,16,7,146,743,16,7,1,1,1
22,20,7,158,946,20,7,1,1,0
26,17,6,70,270,17,6,1,0,0
15,47,32,144,270,47,32,1,0,0
13,30,8,282,2139,30,8,1,1,0
41,11,5,141,606,11,5,1,1,0
47,10,10,103,577,10,10,1,1,0
6,8,6,169,821,8,6,1,1,0
16,13,10,109,432,13,10,1,1,0
28,19,3,90,406,19,3,1,0,0
61,15,9,72,300,15,9,1,0,0
-3,22,7,293,2182,22,7,1,1,0
30,9,15,84,356,9,15,1,0,0
21,14,15,116,503,14,15,1,0,0
-1,42,12,115,404,42,12,1,1,0
102,22,7,80,302,22,7,1,0,0
79,15,5,58,226,15,5,1,1,0
161,8,12,112,646,8,12,1,1,0
34,13,4,97,577,13,4,1,1,0
-3,36,14,202,946,36,14,1,1,0
30,12,7,70,321,12,7,1,1,0
14,12,13,99,366,12,13,1,1,0
27,18,8,110,481,18,8,1,1,0
67,15,6,114,689,15,6,1,1,0
16,31,9,109,448,31,9,1,0,0
91,19,9,89,356,19,9,1,1,0
23,25,4,76,226,25,4,1,0,1
35,18,4,110,589,18,4,1,0,1
44,10,8,101,534,10,8,1,1,0
40,26,5,126,746,26,5,1,0,0
23,27,10,117,577,27,10,1,0,0
177,8,12,72,306,8,12,1,1,0
-3,46,10,136,533,46,10,1,0,0
-5,15,12,163,721,15,12,1,1,0
36,10,7,81,377,10,7,1,0,0
0,52,5,139,606,52,5,1,1,0
21,21,13,98,404,21,13,1,0,0
128,21,9,58,83,21,9,1,0,0
0,12,41,328,2172,12,41,1,1,0
37,8,4,105,721,8,4,1,0,0
43,27,7,105,404,27,7,1,1,1
10,25,12,131,692,25,12,1,1,0
860,32,6,110,528,32,6,1,1,0
21,42,6,133,554,42,6,1,0,0
43,15,10,119,646,15,10,1,1,0
116,14,6,117,731,14,6,1,1,0
20,10,9,90,484,10,9,1,0,0
30,26,10,110,406,26,10,1,1,0
25,15,10,287,2182,15,10,1,1,0
13,31,13,85,214,31,13,1,1,1
23,10,9,115,696,10,9,1,0,0
12,32,8,125,589,32,8,1,1,1
32,56,14,210,760,56,14,1,1,0
50,14,7,72,341,14,7,1,1,1
29,20,7,108,545,20,7,1,1,0
14,13,18,129,620,13,18,1,1,1
11,10,8,110,554,10,8,1,1,0
-7,28,10,140,448,28,10,1,0,0
28,14,9,109,594,14,9,1,0,0
309,22,10,73,223,22,10,1,0,1
107,9,8,54,227,9,8,1,1,0
42,17,11,247,1947,17,11,1,1,0
43,13,9,121,731,13,9,1,1,0
119,15,24,187,1027,15,24,1,1,0
32,9,4,144,859,9,4,1,1,1
-7,14,47,122,425,14,47,1,0,0
37,9,5,81,484,9,5,1,0,0
44,10,20,154,712,10,20,1,1,1
10,17,13,94,317,17,13,1,1,0
51,15,7,106,563,15,7,1,0,0
91,15,8,86,406,15,8,1,1,0
100,26,33,181,731,26,33,1,1,0
18,65,5,168,746,65,5,1,0,0
77,33,14,160,762,33,14,1,0,0
31,11,20,112,633,11,20,1,0,0
55,11,6,69,332,11,6,1,1,0
316,13,5,140,859,13,5,1,1,0
8,49,8,146,534,49,8,1,1,0
44,14,12,111,594,14,12,1,1,0
1,39,6,89,152,39,6,1,0,0
44,17,5,98,534,17,5,1,0,1
72,52,5,149,669,52,5,1,1,0
99,42,6,155,831,42,6,1,0,0
8,18,11,90,300,18,11,1,0,0
73,11,17,137,780,11,17,1,1,0
1,38,9,119,406,38,9,1,0,0
38,12,6,98,589,12,6,1,1,1
8,33,13,132,721,33,13,1,1,0
4,35,8,77,214,35,8,1,0,0
31,8,5,115,761,8,5,1,1,0
-4,49,5,101,270,49,5,1,0,0
-5,31,12,134,503,31,12,1,0,0
-3,29,8,127,526,29,8,1,1,0
35,28,6,94,404,28,6,1,1,0
69,15,5,158,946,15,5,1,1,0
-3,17,13,228,1587,17,13,1,1,0
15,16,9,170,946,16,9,1,0,1
23,19,9,94,448,19,9,1,1,0
-3,36,9,138,606,36,9,1,0,0
126,11,10,65,270,11,10,1,0,0
17,17,4,120,594,17,4,1,0,0
123,28,24,139,594,28,24,1,0,0
32,62,9,172,731,62,9,1,1,0
22,11,9,245,1892,11,9,1,0,0
20,27,7,115,432,27,7,1,1,1
125,22,10,98,404,22,10,1,1,0
80,11,8,78,377,11,8,1,0,0
36,14,8,133,762,14,8,1,0,0
40,31,9,84,271,31,9,1,1,0
97,11,12,100,406,11,12,1,1,0
0,14,14,140,721,14,14,1,1,1
144,19,8,96,432,19,8,1,1,0
0,39,8,148,689,39,8,1,0,0
14,29,9,109,357,29,9,1,1,0
15,14,14,88,356,14,14,1,0,0
30,9,13,117,689,9,13,1,1,0
-5,82,8,178,534,82,8,1,0,0
-9,44,9,205,946,44,9,1,0,0
-5,76,7,209,731,76,7,1,1,0
39,11,10,62,214,11,10,1,1,0
-4,43,9,113,356,43,9,1,1,0
11,44,8,128,534,44,8,1,0,0
53,10,9,57,134,10,9,1,1,0
27,26,5,133,666,26,5,1,0,0
157,11,5,111,594,11,5,1,1,0
24,17,6,64,214,17,6,1,1,0
49,17,6,133,712,17,6,1,1,0
35,14,10,104,594,14,10,1,1,1
36,13,16,156,694,13,16,1,0,0
186,19,9,136,565,19,9,1,0,0
38,15,7,110,721,15,7,1,0,0
27,22,11,117,547,22,11,1,1,0
55,27,7,154,760,27,7,1,0,0
166,28,10,156,762,28,10,1,0,0
69,12,4,94,526,12,4,1,0,0
8,35,12,163,831,35,12,1,0,0
101,44,8,131,545,44,8,1,1,0
33,12,5,107,721,12,5,1,1,0
41,9,8,98,554,9,8,1,0,0
52,11,8,90,481,11,8,1,1,0
741,38,9,154,689,38,9,1,0,0
25,13,7,103,565,13,7,1,0,0
29,14,7,65,271,14,7,1,1,0
223,19,6,117,577,19,6,1,1,0
6,26,8,135,731,26,8,1,0,0
39,11,9,102,566,11,9,1,0,0
-4,76,9,168,534,76,9,1,1,0
45,17,10,77,302,17,10,1,0,0
-5,36,13,144,689,36,13,1,0,1
83,19,5,102,554,19,5,1,1,0
25,29,28,269,1947,29,28,1,1,0
18,40,7,196,1199,40,7,1,0,0
49,29,9,62,106,29,9,1,0,0
27,13,24,274,1947,13,24,1,1,0
-1,37,6,290,2139,37,6,1,1,0
73,8,8,98,481,8,8,1,0,0
-1,13,10,282,1919,13,10,1,1,0
90,14,24,101,352,14,24,1,0,0
60,73,9,194,666,73,9,1,0,1
167,12,5,71,306,12,5,1,1,0
57,35,11,134,547,35,11,1,0,0
458,10,4,113,743,10,4,1,1,0
468,15,3,121,746,15,3,1,1,0
89,23,8,71,192,23,8,1,0,0
15,34,13,115,503,34,13,1,1,0
252,31,7,139,762,31,7,1,1,0
59,38,6,128,545,38,6,1,1,0
-2,40,13,121,448,40,13,1,0,0
-2,40,9,169,528,40,9,1,1,0
66,42,7,294,2139,42,7,1,1,0
46,37,7,128,581,37,7,1,0,0
-7,17,8,137,565,17,8,1,0,0
-1,33,7,164,731,33,7,1,1,0
36,8,10,103,721,8,10,1,0,0
35,11,8,176,1199,11,8,1,0,1
-1,36,10,161,831,36,10,1,0,0
179,14,12,79,208,14,12,1,0,0
153,22,11,82,271,22,11,1,1,0
67,15,10,119,666,15,10,1,1,0
28,25,6,70,214,25,6,1,0,0
15,17,8,93,406,17,8,1,0,0
37,7,5,93,526,7,5,1,0,0
51,22,6,124,689,22,6,1,1,0
-2,111,24,213,534,111,24,1,1,0
0,63,6,169,746,63,6,1,1,0
191,25,8,83,332,25,8,1,1,0
46,13,10,75,341,13,10,1,1,1
48,18,4,100,577,18,4,1,0,0
34,20,6,250,1892,20,6,1,1,0
32,16,8,66,226,16,8,1,0,0
89,10,4,108,591,10,4,1,1,0
33,56,10,101,170,56,10,1,0,1
78,11,7,107,594,11,7,1,1,0
6,62,6,116,226,62,6,1,1,1
41,9,11,98,481,9,11,1,1,1
140,26,12,148,762,26,12,1,1,0
-4,23,17,248,1587,23,17,1,0,1
72,10,8,72,317,10,8,1,1,0
58,94,5,230,1027,94,5,1,1,0
175,21,35,113,404,21,35,1,0,0
0,66,12,189,762,66,12,1,1,0
114,60,11,160,581,60,11,1,1,0
7,44,9,83,147,44,9,1,0,0
27,29,9,261,1947,29,9,1,1,0
40,20,8,254,1947,20,8,1,1,0
1,17,14,194,946,17,14,1,0,0
170,37,8,155,907,37,8,1,0,0
37,17,9,81,226,17,9,1,1,0
40,17,8,106,689,17,8,1,1,1
79,11,6,221,1747,11,6,1,0,0
13,12,9,124,516,12,9,1,1,0
16,26,9,133,689,26,9,1,0,0
0,21,9,127,591,21,9,1,0,0
63,9,12,108,721,9,12,1,0,1
22,21,9,283,2182,21,9,1,1,0
7,20,15,200,946,20,15,1,1,1
-4,53,10,165,594,53,10,1,1,0
26,10,9,99,432,10,9,1,0,0
12,15,10,137,554,15,10,1,1,0
140,10,5,133,762,10,5,1,0,1
16,43,11,112,404,43,11,1,1,0
40,13,9,131,594,13,9,1,0,0
59,95,8,170,404,95,8,1,1,0
32,37,4,110,432,37,4,1,1,0
53,21,12,100,406,21,12,1,0,0
54,9,12,44,83,9,12,1,0,0
175,43,10,119,332,43,10,1,1,0
-3,18,68,178,606,18,68,1,0,0
102,15,11,65,153,15,11,1,0,0
57,13,7,116,731,13,7,1,0,0
141,15,7,113,689,15,7,1,0,1
174,11,9,66,192,11,9,1,0,0
11,15,36,193,1199,15,36,1,0,0
96,16,4,96,547,16,4,1,1,0
41,19,11,116,526,19,11,1,1,0
50,16,10,80,341,16,10,1,1,0
214,14,7,102,589,14,7,1,0,0
79,56,10,144,547,56,10,1,0,0
10,10,39,140,721,10,39,1,0,0
-5,43,9,111,425,43,9,1,1,0
180,16,10,111,581,16,10,1,1,0
97,15,8,109,594,15,8,1,1,0
-5,17,19,165,515,17,19,1,1,0
130,19,6,98,545,19,6,1,1,0
16,35,8,135,545,35,8,1,1,0
-1,48,11,116,425,48,11,1,1,1
53,15,5,57,152,15,5,1,0,0
3,58,12,91,83,58,12,1,0,0
22,19,7,82,366,19,7,1,1,1
39,11,9,254,1599,11,9,1,1,0
45,11,9,106,566,11,9,1,0,0
179,23,10,72,214,23,10,1,1,0
19,14,8,153,645,14,8,1,0,0
240,71,7,190,762,71,7,1,1,0
41,16,7,288,2182,16,7,1,1,0
74,15,7,104,606,15,7,1,1,1
22,7,15,119,689,7,15,1,1,0
110,12,9,95,447,12,9,1,1,0
117,11,12,74,341,11,12,1,1,0
-6,36,17,162,534,36,17,1,0,0
83,16,5,108,594,16,5,1,0,0
80,10,7,100,516,10,7,1,1,0
217,16,20,148,780,16,20,1,0,0
-4,37,9,131,534,37,9,1,1,0
2,15,11,111,404,15,11,1,0,0
32,48,19,151,594,48,19,1,1,0
373,10,8,79,363,10,8,1,1,0
34,13,9,84,356,13,9,1,1,0
33,6,17,122,646,6,17,1,1,1
-4,49,12,147,406,49,12,1,1,0
-7,51,12,160,633,51,12,1,0,0
28,18,9,120,689,18,9,1,0,0
10,22,7,120,606,22,7,1,0,0
51,16,6,119,731,16,6,1,1,0
10,43,7,131,404,43,7,1,1,0
154,39,5,151,760,39,5,1,1,0
17,26,7,164,606,26,7,1,1,0
72,15,10,108,534,15,10,1,0,0
141,17,6,62,151,17,6,1,0,0
205,11,5,80,406,11,5,1,1,0
32,15,13,229,1747,15,13,1,0,0
47,17,5,273,2182,17,5,1,1,0
97,10,7,101,516,10,7,1,1,0
156,27,10,129,404,27,10,1,1,0
41,27,9,90,332,27,9,1,1,1
75,20,7,119,692,20,7,1,1,0
25,18,14,101,356,18,14,1,1,0
19,16,7,78,304,16,7,1,1,0
32,13,4,101,606,13,4,1,1,1
22,12,6,207,1199,12,6,1,1,0
0,25,33,186,762,25,33,1,1,0
43,12,10,99,515,12,10,1,1,0
10,37,10,131,594,37,10,1,1,0
20,41,17,172,760,41,17,1,1,0
35,15,7,121,746,15,7,1,0,0
-3,35,12,154,534,35,12,1,0,1
7,30,22,144,581,30,22,1,1,0
10,19,10,263,1947,19,10,1,0,0
104,22,14,68,143,22,14,1,0,0
14,32,11,89,153,32,11,1,0,0
15,20,11,133,731,20,11,1,1,0
-3,61,7,126,425,61,7,1,1,0
25,11,6,128,669,11,6,1,0,1
-3,13,10,286,1747,13,10,1,1,0
53,72,7,158,579,72,7,1,0,1
25,19,9,129,731,19,9,1,0,0
99,36,7,121,577,36,7,1,0,0
24,11,16,91,377,11,16,1,0,0
341,19,26,105,425,19,26,1,1,0
23,20,6,107,534,20,6,1,1,0
0,54,11,107,271,54,11,1,1,1
16,15,6,97,432,15,6,1,1,0
51,36,8,73,143,36,8,1,1,0
44,12,11,124,731,12,11,1,1,1
51,12,7,66,250,12,7,1,1,0
69,26,7,100,432,26,7,1,1,0
43,13,10,107,581,13,10,1,0,0
9,34,11,102,425,34,11,1,0,0
2,66,7,282,1919,66,7,1,1,1
217,13,4,93,516,13,4,1,1,0
31,18,8,118,731,18,8,1,0,1
32,26,15,86,192,26,15,1,1,0
28,44,13,105,226,44,13,1,0,0
-1,54,18,155,515,54,18,1,1,0
2,105,9,219,666,105,9,1,0,0
67,14,10,80,356,14,10,1,1,0
41,11,8,109,721,11,8,1,0,1
13,23,15,106,404,23,15,1,1,0
167,11,3,116,762,11,3,1,0,0
68,15,7,154,946,15,7,1,0,0
224,36,5,122,577,36,5,1,1,0
57,13,5,120,669,13,5,1,1,0
85,8,12,58,145,8,12,1,0,0
108,15,15,61,170,15,15,1,0,1
48,30,11,128,689,30,11,1,1,0
-2,39,11,112,425,39,11,1,1,0
53,15,23,123,581,15,23,1,0,0
54,14,8,80,373,14,8,1,0,0
1,15,27,127,581,15,27,1,0,0
24,74,6,183,746,74,6,1,1,0
147,14,3,92,547,14,3,1,0,0
70,16,50,172,594,16,50,1,0,0
53,5,6,97,591,5,6,1,0,0
56,18,12,94,406,18,12,1,1,1
43,15,8,103,606,15,8,1,1,0
86,16,6,115,666,16,6,1,1,0
119,14,12,136,442,14,12,1,1,0
69,12,11,63,164,12,11,1,0,0
22,19,16,187,946,19,16,1,0,0
55,20,10,148,606,20,10,1,0,0
27,20,8,59,151,20,8,1,1,0
48,15,7,51,147,15,7,1,0,0
151,9,7,106,554,9,7,1,1,0
251,43,5,103,350,43,5,1,0,0
24,12,18,130,534,12,18,1,1,0
65,11,5,73,363,11,5,1,0,0
40,14,10,156,780,14,10,1,1,1
112,11,20,77,192,11,20,1,1,0
17,18,14,99,356,18,14,1,1,0
-5,24,22,82,106,24,22,1,0,0
124,13,9,56,164,13,9,1,0,0
11,37,7,307,2182,37,7,1,1,0
1,20,10,141,606,20,10,1,1,0
369,18,6,53,83,18,6,1,0,0
130,20,8,162,946,20,8,1,0,0
13,26,7,277,2139,26,7,1,1,1
-4,33,15,171,746,33,15,1,0,0
19,12,11,279,2172,12,11,1,1,0
110,16,13,128,689,16,13,1,0,0
3,25,18,236,1587,25,18,1,0,0
85,16,26,189,813,16,26,1,0,0
56,10,8,132,591,10,8,1,0,0
90,12,6,83,432,12,6,1,1,0
19,13,8,57,153,13,8,1,1,0
59,12,10,62,250,12,10,1,0,0
43,14,10,125,813,14,10,1,0,0
43,11,18,95,363,11,18,1,1,1
48,9,6,93,563,9,6,1,0,0
204,30,6,113,606,30,6,1,1,0
62,14,14,117,581,14,14,1,1,0
3,24,9,158,606,24,9,1,0,0
53,12,30,119,373,12,30,1,0,0
57,21,9,74,271,21,9,1,1,0
-1,61,17,135,238,61,17,1,0,1
-10,40,7,179,859,40,7,1,1,0
44,14,8,154,946,14,8,1,0,0
-2,54,7,141,554,54,7,1,1,0
83,14,13,118,692,14,13,1,1,0
